task,method,sample_id,article_group,replicate,mrr,recall_at_1,recall_at_5,tie_size,agreement_at_5,gallery_size
masked_record,sequence_as_bag,l383-s1-sadeghi-2017,article:l383,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l309-s4-torki-2010,article:l309,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l309-s4-torki-2010,article:l309,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l309-s4-torki-2010,article:l309,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l309-s4-torki-2010,article:l309,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l309-s4-torki-2010,article:l309,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l142-s2-gao-2014,article:l142,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l142-s2-gao-2014,article:l142,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l142-s2-gao-2014,article:l142,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l142-s2-gao-2014,article:l142,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l142-s2-gao-2014,article:l142,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l274-s3-goh-2003,article:l274,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l274-s3-goh-2003,article:l274,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l274-s3-goh-2003,article:l274,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l274-s3-goh-2003,article:l274,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l274-s3-goh-2003,article:l274,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l221-s8-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l221-s8-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l221-s8-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l221-s8-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l221-s8-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l191-s3-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l191-s3-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l191-s3-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l191-s3-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l191-s3-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l275-s1-zhou-2006,article:l275,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l275-s1-zhou-2006,article:l275,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l275-s1-zhou-2006,article:l275,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l275-s1-zhou-2006,article:l275,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l275-s1-zhou-2006,article:l275,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l200-s4-schoch-2008,article:l200,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l200-s4-schoch-2008,article:l200,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l200-s4-schoch-2008,article:l200,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l200-s4-schoch-2008,article:l200,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l200-s4-schoch-2008,article:l200,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l325-s5-manafi-2015,article:l325,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l325-s5-manafi-2015,article:l325,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l325-s5-manafi-2015,article:l325,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l325-s5-manafi-2015,article:l325,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l325-s5-manafi-2015,article:l325,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l180-s3-maillard-2012,article:l180,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l180-s3-maillard-2012,article:l180,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l180-s3-maillard-2012,article:l180,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l180-s3-maillard-2012,article:l180,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l180-s3-maillard-2012,article:l180,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l310-s5-chatterjee-2007,article:l310,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l310-s5-chatterjee-2007,article:l310,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l310-s5-chatterjee-2007,article:l310,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l310-s5-chatterjee-2007,article:l310,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l310-s5-chatterjee-2007,article:l310,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l413-s3-botta-2018,article:l413,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l413-s3-botta-2018,article:l413,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l413-s3-botta-2018,article:l413,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l413-s3-botta-2018,article:l413,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l413-s3-botta-2018,article:l413,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l375-s4-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l375-s4-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l375-s4-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l375-s4-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l375-s4-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l154-s3-eitan-2005,article:l154,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l154-s3-eitan-2005,article:l154,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l154-s3-eitan-2005,article:l154,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l154-s3-eitan-2005,article:l154,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l154-s3-eitan-2005,article:l154,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l376-s6-carroll-2017,article:l376,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l376-s6-carroll-2017,article:l376,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l376-s6-carroll-2017,article:l376,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l376-s6-carroll-2017,article:l376,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l376-s6-carroll-2017,article:l376,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l111-s4-singha-2009,article:l111,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l111-s4-singha-2009,article:l111,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l111-s4-singha-2009,article:l111,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l111-s4-singha-2009,article:l111,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l111-s4-singha-2009,article:l111,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l179-s5-ramanathan-2007,article:l179,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l179-s5-ramanathan-2007,article:l179,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l179-s5-ramanathan-2007,article:l179,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l179-s5-ramanathan-2007,article:l179,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l179-s5-ramanathan-2007,article:l179,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l221-s4-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l221-s4-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l221-s4-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l221-s4-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l221-s4-dai-2008,article:l221,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l208-s5-li-2012,article:l208,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l208-s5-li-2012,article:l208,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l208-s5-li-2012,article:l208,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l208-s5-li-2012,article:l208,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l208-s5-li-2012,article:l208,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l259-s2-chen-2017,article:l259,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l259-s2-chen-2017,article:l259,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l259-s2-chen-2017,article:l259,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l259-s2-chen-2017,article:l259,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l259-s2-chen-2017,article:l259,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l314-s4-diezpascual-2011,article:l314,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l314-s4-diezpascual-2011,article:l314,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l314-s4-diezpascual-2011,article:l314,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l314-s4-diezpascual-2011,article:l314,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l314-s4-diezpascual-2011,article:l314,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l282-s3-cui-2008,article:l282,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l282-s3-cui-2008,article:l282,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l282-s3-cui-2008,article:l282,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l282-s3-cui-2008,article:l282,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l282-s3-cui-2008,article:l282,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l118-s1-fidelus-2005,article:l118,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l118-s1-fidelus-2005,article:l118,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l118-s1-fidelus-2005,article:l118,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l118-s1-fidelus-2005,article:l118,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l118-s1-fidelus-2005,article:l118,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l278-s2-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l278-s2-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l278-s2-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l278-s2-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l278-s2-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l132-s4-holt-2014,article:l132,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l132-s4-holt-2014,article:l132,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l132-s4-holt-2014,article:l132,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l132-s4-holt-2014,article:l132,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l132-s4-holt-2014,article:l132,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l137-s8-yang-2014,article:l137,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l137-s8-yang-2014,article:l137,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l137-s8-yang-2014,article:l137,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l137-s8-yang-2014,article:l137,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l137-s8-yang-2014,article:l137,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l266-s8-kalaitzidou-2007,article:l266,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l266-s8-kalaitzidou-2007,article:l266,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l266-s8-kalaitzidou-2007,article:l266,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l266-s8-kalaitzidou-2007,article:l266,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l266-s8-kalaitzidou-2007,article:l266,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l261-s2-wang-2016,article:l261,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l261-s2-wang-2016,article:l261,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l261-s2-wang-2016,article:l261,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l261-s2-wang-2016,article:l261,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l261-s2-wang-2016,article:l261,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l318-s3-patsidis-2014,article:l318,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l318-s3-patsidis-2014,article:l318,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l318-s3-patsidis-2014,article:l318,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l318-s3-patsidis-2014,article:l318,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l318-s3-patsidis-2014,article:l318,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l375-s1-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l375-s1-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l375-s1-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l375-s1-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l375-s1-rishi-2018,article:l375,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l304-s3-stockelhuber-2011,article:l304,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l304-s3-stockelhuber-2011,article:l304,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l304-s3-stockelhuber-2011,article:l304,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l304-s3-stockelhuber-2011,article:l304,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l304-s3-stockelhuber-2011,article:l304,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l229-s7-bao-2011,article:l229,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l229-s7-bao-2011,article:l229,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l229-s7-bao-2011,article:l229,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l229-s7-bao-2011,article:l229,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l229-s7-bao-2011,article:l229,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l316-s3-chandrasekaran-2013,article:l316,0,1.0,1.0,1.0,1,,118
masked_record,equal_facets,l316-s3-chandrasekaran-2013,article:l316,0,1.0,1.0,1.0,1,,118
masked_record,gower_field_pool,l316-s3-chandrasekaran-2013,article:l316,0,1.0,1.0,1.0,1,,118
masked_record,sequence_as_set,l316-s3-chandrasekaran-2013,article:l316,0,1.0,1.0,1.0,1,,118
masked_record,sequence_as_bag,l316-s3-chandrasekaran-2013,article:l316,0,1.0,1.0,1.0,1,,118
masked_record,balanced_strict,l120-s11-murugaraj-2005,article:l120,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l120-s11-murugaraj-2005,article:l120,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l120-s11-murugaraj-2005,article:l120,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l120-s11-murugaraj-2005,article:l120,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l120-s11-murugaraj-2005,article:l120,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l297-s1-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l297-s1-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l297-s1-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l297-s1-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l297-s1-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l267-s3-kim-2006,article:l267,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l267-s3-kim-2006,article:l267,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l267-s3-kim-2006,article:l267,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l267-s3-kim-2006,article:l267,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l267-s3-kim-2006,article:l267,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l279-s1-motaung-2012,article:l279,0,0.75,0.5,1.0,2,,120
masked_record,equal_facets,l279-s1-motaung-2012,article:l279,0,0.75,0.5,1.0,2,,120
masked_record,gower_field_pool,l279-s1-motaung-2012,article:l279,0,0.75,0.5,1.0,2,,120
masked_record,sequence_as_set,l279-s1-motaung-2012,article:l279,0,0.75,0.5,1.0,2,,120
masked_record,sequence_as_bag,l279-s1-motaung-2012,article:l279,0,0.75,0.5,1.0,2,,120
masked_record,balanced_strict,l302-s3-bandyopadhyay-2005,article:l302,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l302-s3-bandyopadhyay-2005,article:l302,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l302-s3-bandyopadhyay-2005,article:l302,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l302-s3-bandyopadhyay-2005,article:l302,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l302-s3-bandyopadhyay-2005,article:l302,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l396-s4-ghosh-2013,article:l396,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l396-s4-ghosh-2013,article:l396,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l396-s4-ghosh-2013,article:l396,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l396-s4-ghosh-2013,article:l396,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l396-s4-ghosh-2013,article:l396,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l297-s2-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l297-s2-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l297-s2-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l297-s2-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l297-s2-shen-2004,article:l297,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l287-s3-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,equal_facets,l287-s3-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,gower_field_pool,l287-s3-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,sequence_as_set,l287-s3-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,sequence_as_bag,l287-s3-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,balanced_strict,l129-s12-wu-2011,article:l129,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l129-s12-wu-2011,article:l129,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l129-s12-wu-2011,article:l129,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l129-s12-wu-2011,article:l129,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l129-s12-wu-2011,article:l129,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l191-s2-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l191-s2-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l191-s2-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l191-s2-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l191-s2-xie-2004,article:l191,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l397-s1-tuncer-2007,article:l397,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l397-s1-tuncer-2007,article:l397,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l397-s1-tuncer-2007,article:l397,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l397-s1-tuncer-2007,article:l397,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l397-s1-tuncer-2007,article:l397,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l102-s8-hu-2007,article:l102,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l102-s8-hu-2007,article:l102,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l102-s8-hu-2007,article:l102,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l102-s8-hu-2007,article:l102,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l102-s8-hu-2007,article:l102,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l294-s4-sarwar-2007,article:l294,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l294-s4-sarwar-2007,article:l294,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l294-s4-sarwar-2007,article:l294,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l294-s4-sarwar-2007,article:l294,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l294-s4-sarwar-2007,article:l294,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l278-s1-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,equal_facets,l278-s1-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,gower_field_pool,l278-s1-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_set,l278-s1-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,sequence_as_bag,l278-s1-choi-2001,article:l278,0,1.0,1.0,1.0,1,,119
masked_record,balanced_strict,l287-s4-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,equal_facets,l287-s4-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,gower_field_pool,l287-s4-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,sequence_as_set,l287-s4-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,sequence_as_bag,l287-s4-jang-2008,article:l287,0,1.0,1.0,1.0,1,,118
masked_record,balanced_strict,l217-s6-ash-2002,article:l217,0,1.0,1.0,1.0,1,,120
masked_record,equal_facets,l217-s6-ash-2002,article:l217,0,1.0,1.0,1.0,1,,120
masked_record,gower_field_pool,l217-s6-ash-2002,article:l217,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_set,l217-s6-ash-2002,article:l217,0,1.0,1.0,1.0,1,,120
masked_record,sequence_as_bag,l217-s6-ash-2002,article:l217,0,1.0,1.0,1.0,1,,120
masked_record,balanced_strict,l316-s5-chandrasekaran-2013,article:l316,0,1.0,1.0,1.0,1,,118
